week_ending,trade_week,bias,static_bias,signal,static_signal,return,static_return,raw_return,prediction_timestamp,entry_timestamp,exit_timestamp,trade_timestamp,entry_source,recursive_bias,recursive_category,expected_return,corridor_low,corridor_high,direction,entry_price,exit_price,gross_return,transaction_cost,net_return,position,stop_price,target_price,stop_hit,target_hit,prior_archetype,prior_warning,realized_return,prediction_error,recursive_expected_return,stopped,stop_reason,size,regime,confidence,archetype,contained,equity,drawdown
2025-09-26,2025-10-03,0.145,0.01,1,0,0.015847531219489563,0.0,0.016847531219489564,2025-09-26 21:00:00+00:00,2025-09-26,2025-10-03,2025-09-26,weekly_close,0.145,NEUTRAL,0.0109,5994.33,6323.31,1,6092.297638811039,6194.9378134793305,0.016847531219489564,0.0010000000000000009,0.015847531219489563,1.0,5994.33,6323.31,False,False,VOLATILITY_LIQUIDATION,True,0.016847531219489564,-0.005947531219489564,0.0109,False,,1.0,0,0.145,IN_LINE_ACCURATE,True,1.7346368644782892,0.0
2025-10-03,2025-10-10,0.167,-0.063,1,-1,0.002523053273651433,-0.004523053273651434,0.003523053273651433,2025-10-03 21:00:00+00:00,2025-10-03,2025-10-10,2025-10-03,weekly_close,0.167,NEUTRAL,0.0088,6113.17,6385.74,1,6194.9378134793305,6216.762909423176,0.003523053273651433,0.001,0.002523053273651433,1.0,6113.17,6385.74,False,False,TREND_MOMENTUM_OVERRIDE,True,0.003523053273651433,0.0052769467263485675,0.0088,False,,1.0,1,0.167,IN_LINE_ACCURATE,True,1.739013445697808,0.0
2025-10-10,2025-10-17,-0.044,-0.075,0,-1,0.0,-0.018886886363891908,0.0,2025-10-10 21:00:00+00:00,2025-10-10,2025-10-17,2025-10-10,weekly_close,-0.044,NEUTRAL,-0.0032,6028.89,6364.6,0,6216.762909423176,6216.762909423176,0.0,0.0,0.0,1.0,,,False,False,VOLATILITY_LIQUIDATION,True,0.017886886363891907,-0.02108688636389191,-0.0032,False,,1.0,1,0.044,MACRO_DECOUPLING,True,1.739013445697808,0.0
2025-10-17,2025-10-24,0.542,-0.012,1,0,0.010347818651030072,0.0,0.011347818651030073,2025-10-17 21:00:00+00:00,2025-10-17,2025-10-24,2025-10-17,weekly_close,0.542,BULLISH_BIAS,0.0333,6399.77,6678.2,1,6327.961441135287,6399.77,0.011347818651030073,0.0010000000000000009,0.010347818651030072,1.0,6399.77,6678.2,True,False,UNCLASSIFIED_DISPERSION,True,0.0045177678213452754,0.028782232178654728,0.0333,True,stop,1.0,1,0.542,UNCLASSIFIED_DISPERSION,False,1.7570084414655915,0.0
2025-10-24,2025-10-31,0.074,-0.105,1,-1,0.02124691674157375,-0.023246916741573753,0.022246916741573752,2025-10-24 21:00:00+00:00,2025-10-24,2025-10-31,2025-10-24,weekly_close,0.074,NEUTRAL,0.0039,6241.35,6521.04,1,6356.549701708761,6497.963333686351,0.022246916741573752,0.0010000000000000009,0.02124691674157375,1.0,6241.35,6521.04,False,False,UNCLASSIFIED_DISPERSION,True,0.022246916741573752,-0.01834691674157375,0.0039,False,,1.0,1,0.074,MACRO_DECOUPLING,True,1.7943394535356534,0.0
2025-10-31,2025-11-07,0.343,-0.121,1,-1,0.006363030273540793,-0.008363030273540795,0.007363030273540794,2025-10-31 21:00:00+00:00,2025-10-31,2025-11-07,2025-10-31,weekly_close,0.343,BULLISH_BIAS,0.0171,6459.52,6758.43,1,6497.963333686351,6545.808034428642,0.007363030273540794,0.0010000000000000009,0.006363030273540793,1.0,6459.52,6758.43,False,False,MACRO_DECOUPLING,True,0.007363030273540794,0.009736969726459207,0.0171,False,,1.0,1,0.343,IN_LINE_ACCURATE,True,1.8057568897995095,0.0
2025-11-07,2025-11-14,-0.088,-0.076,-1,-1,-0.018405332538338537,-0.018405332538338537,-0.017405332538338536,2025-11-07 22:00:00+00:00,2025-11-07,2025-11-14,2025-11-07,weekly_close,-0.088,NEUTRAL,-0.0046,6371.72,6659.74,-1,6545.808034428642,6659.74,-0.017405332538338536,0.0010000000000000009,-0.018405332538338537,1.0,6659.74,6371.72,True,False,TREND_MOMENTUM_OVERRIDE,True,0.020024479014448815,-0.024624479014448815,-0.0046,True,stop,1.0,1,0.088,TREND_MOMENTUM_OVERRIDE,False,1.7725213337593537,-0.018405332538338537
2025-11-14,2025-11-21,0.028,-0.157,0,-1,0.0,0.019523708547357632,0.0,2025-11-14 22:00:00+00:00,2025-11-14,2025-11-21,2025-11-14,weekly_close,0.028,NEUTRAL,0.0015,6539.85,6833.63,0,6676.884430046668,6676.884430046668,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,-0.02264389161084901,0.02414389161084901,0.0015,False,,1.0,1,0.028,COUNTER_TREND_EXHAUSTION,False,1.7725213337593537,-0.018405332538338537
2025-11-21,2025-11-28,0.331,-0.078,1,-1,-0.0005822333415804728,-0.0014177666584195272,0.0004177666584195272,2025-11-21 22:00:00+00:00,2025-11-21,2025-11-28,2025-11-21,weekly_close,0.331,BULLISH_BIAS,0.0274,6528.42,6880.81,1,6525.693782714526,6528.42,0.0004177666584195272,0.001,-0.0005822333415804728,1.0,6528.42,6880.81,True,False,VOLATILITY_LIQUIDATION,True,-0.0014172137222353554,0.028817213722235356,0.0274,True,stop,1.0,1,0.331,VOLATILITY_LIQUIDATION,False,1.7714893127401763,-0.018976849681652252
2025-11-28,2025-12-05,-0.372,-0.082,-1,-1,-0.004642594028505642,-0.004642594028505642,-0.0036425940285056413,2025-11-28 22:00:00+00:00,2025-11-28,2025-12-05,2025-11-28,weekly_close,-0.372,BEARISH_BIAS,-0.0209,6217.54,6543.36,-1,6516.445479938557,6540.182245330864,-0.0036425940285056413,0.0010000000000000009,-0.004642594028505642,1.0,6543.36,6217.54,False,False,COUNTER_TREND_EXHAUSTION,True,0.0036425940285056413,-0.02454259402850564,-0.0209,False,,1.0,1,0.372,UNCLASSIFIED_DISPERSION,True,1.763265007035287,-0.02353134190114614
2025-12-05,2025-12-12,0.132,-0.025,1,0,0.0003843997698870236,0.0,0.0013843997698870236,2025-12-05 22:00:00+00:00,2025-12-05,2025-12-12,2025-12-05,weekly_close,0.132,NEUTRAL,0.0069,6441.62,6729.39,1,6540.182245330864,6549.236472126319,0.0013843997698870236,0.001,0.0003843997698870236,1.0,6441.62,6729.39,False,False,TREND_MOMENTUM_OVERRIDE,True,0.0013843997698870236,0.005515600230112976,0.0069,False,,1.0,1,0.132,IN_LINE_ACCURATE,True,1.7639428056982416,-0.023155987573670878
2025-12-12,2025-12-19,0.051,0.032,1,0,-0.007478002454326282,0.0,-0.0064780024543262815,2025-12-12 22:00:00+00:00,2025-12-12,2025-12-19,2025-12-12,weekly_close,0.051,NEUTRAL,0.0026,6422.48,6710.65,1,6549.236472126319,6506.810502185922,-0.0064780024543262815,0.0010000000000000009,-0.007478002454326282,1.0,6422.48,6710.65,False,False,TREND_MOMENTUM_OVERRIDE,True,-0.0064780024543262815,0.009078002454326281,0.0026,False,,1.0,1,0.051,UNCLASSIFIED_DISPERSION,True,1.750752037067939,-0.03046082949608886
2025-12-19,2025-12-26,0.202,0.068,1,1,-0.014472115432971888,-0.014472115432971888,-0.013472115432971887,2025-12-19 22:00:00+00:00,2025-12-19,2025-12-26,2025-12-19,weekly_close,0.202,NEUTRAL,0.0095,6419.15,6718.46,1,6506.810502185922,6419.15,-0.013472115432971887,0.0010000000000000009,-0.014472115432971888,1.0,6419.15,6718.46,True,False,MACRO_DECOUPLING,True,-0.031120340030605376,0.04062034003060538,0.0095,True,stop,1.0,1,0.202,UNCLASSIFIED_DISPERSION,False,1.725414951492981,-0.044492112288409325
2025-12-26,2026-01-02,0.22,0.015,1,0,0.0226086432612701,0.0,0.0236086432612701,2025-12-26 22:00:00+00:00,2025-12-26,2026-01-02,2025-12-26,weekly_close,0.22,NEUTRAL,0.0099,6240.69,6492.86,1,6304.316346843182,6453.152702481997,0.0236086432612701,0.0010000000000000009,0.0226086432612701,1.0,6240.69,6492.86,False,False,NONE,False,0.0236086432612701,-0.0137086432612701,0.0099,False,,1.0,0,0.22,IN_LINE_ACCURATE,True,1.7644242426089474,-0.022889375321808236
2026-01-02,2026-01-09,-0.23,0.089,-1,1,0.03326893995503022,-0.03526893995503022,0.03426893995503022,2026-01-02 22:00:00+00:00,2026-01-02,2026-01-09,2026-01-02,weekly_close,-0.23,NEUTRAL,-0.0123,6232.01,6515.95,-1,6453.152702481997,6232.01,0.03426893995503022,0.0010000000000000009,0.03326893995503022,1.0,6515.95,6232.01,False,True,UNCLASSIFIED_DISPERSION,True,-0.056259136216380345,0.04395913621638035,-0.0123,True,target,1.0,1,0.23,UNCLASSIFIED_DISPERSION,False,1.8231247667915043,0.0
2026-01-09,2026-01-16,0.081,-0.012,1,0,0.030313235441473574,0.0,0.031313235441473575,2026-01-09 22:00:00+00:00,2026-01-09,2026-01-16,2026-01-09,weekly_close,0.081,NEUTRAL,0.006,5962.22,6291.08,1,6090.103905567959,6280.804763026047,0.031313235441473575,0.0010000000000000009,0.030313235441473574,1.0,5962.22,6291.08,False,False,VOLATILITY_LIQUIDATION,True,0.031313235441473575,-0.025313235441473576,0.006,False,,1.0,0,0.081,MACRO_DECOUPLING,True,1.8783895770864365,0.0
2026-01-16,2026-01-23,-0.489,0.105,-1,1,0.006034888791027981,-0.008034888791027983,0.007034888791027982,2026-01-16 22:00:00+00:00,2026-01-16,2026-01-23,2026-01-16,weekly_close,-0.489,BEARISH_BIAS,-0.029,5960.27,6236.62,-1,6280.804763026047,6236.62,0.007034888791027982,0.0010000000000000009,0.006034888791027981,1.0,6236.62,5960.27,True,False,UNCLASSIFIED_DISPERSION,True,0.014255409164560362,-0.04325540916456036,-0.029,True,stop,1.0,0,0.489,COUNTER_TREND_EXHAUSTION,False,1.8897254492903792,0.0
2026-01-23,2026-01-30,0.528,0.028,1,0,0.02183069128607873,0.0,0.02283069128607873,2026-01-23 22:00:00+00:00,2026-01-23,2026-01-30,2026-01-23,weekly_close,0.528,BULLISH_BIAS,0.0321,6434.92,6715.21,1,6370.340204805703,6515.779475408918,0.02283069128607873,0.0010000000000000009,0.02183069128607873,1.0,6434.92,6715.21,False,False,UNCLASSIFIED_DISPERSION,True,0.02283069128607873,0.009269308713921266,0.0321,False,,1.0,0,0.528,IN_LINE_ACCURATE,True,1.9309794621892837,0.0
2026-01-30,2026-02-06,0.524,0.035,1,0,0.018489408541821573,0.0,0.019489408541821573,2026-01-30 22:00:00+00:00,2026-01-30,2026-02-06,2026-01-30,weekly_close,0.524,BULLISH_BIAS,0.0258,6553.38,6814.01,1,6515.779475408918,6642.768163573579,0.019489408541821573,0.0010000000000000009,0.018489408541821573,1.0,6553.38,6814.01,False,False,NONE,False,0.019489408541821573,0.0063105914581784266,0.0258,False,,1.0,1,0.524,IN_LINE_ACCURATE,True,1.966682130351568,0.0
2026-02-06,2026-02-13,-0.178,-0.086,-1,-1,-0.01449615615339972,-0.01449615615339972,-0.013496156153399719,2026-02-06 22:00:00+00:00,2026-02-06,2026-02-13,2026-02-06,weekly_close,-0.178,NEUTRAL,-0.0135,6373.71,6732.42,-1,6642.768163573579,6732.42,-0.013496156153399719,0.0010000000000000009,-0.01449615615339972,1.0,6732.42,6373.71,True,False,VOLATILITY_LIQUIDATION,True,0.018857578596279012,-0.03235757859627901,-0.0135,True,stop,1.0,1,0.178,VOLATILITY_LIQUIDATION,False,1.9381727990858908,-0.01449615615339972
2026-02-13,2026-02-20,0.337,0.045,1,0,0.0299096561780815,0.0,0.0309096561780815,2026-02-13 22:00:00+00:00,2026-02-13,2026-02-20,2026-02-13,weekly_close,0.337,BULLISH_BIAS,0.0281,6775.33,7140.81,1,6768.034686315028,6977.232311470355,0.0309096561780815,0.0010000000000000009,0.0299096561780815,1.0,6775.33,7140.81,False,False,VOLATILITY_LIQUIDATION,True,0.0309096561780815,-0.0028096561780815016,0.0281,False,,1.0,1,0.337,IN_LINE_ACCURATE,True,1.99614288112026,0.0
2026-02-20,2026-02-27,-0.301,-0.064,-1,-1,0.021508030288390212,0.021508030288390212,0.022508030288390213,2026-02-20 22:00:00+00:00,2026-02-20,2026-02-27,2026-02-20,weekly_close,-0.301,BEARISH_BIAS,-0.0244,6618.7,6995.47,-1,6977.232311470355,6820.188555274645,0.022508030288390213,0.0010000000000000009,0.021508030288390212,1.0,6995.47,6618.7,False,False,VOLATILITY_LIQUIDATION,True,-0.022508030288390213,-0.0018919697116097887,-0.0244,False,,1.0,1,0.301,IN_LINE_ACCURATE,True,2.0390759826673492,0.0
2026-02-27,2026-03-06,-0.017,-0.008,0,0,0.0,0.0,0.0,2026-02-27 22:00:00+00:00,2026-02-27,2026-03-06,2026-02-27,weekly_close,-0.017,NEUTRAL,-0.0009,6664.0,6964.08,0,6820.188555274645,6820.188555274645,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,-0.008975338137359845,0.008075338137359845,-0.0009,False,,1.0,1,0.017,IN_LINE_ACCURATE,True,2.0390759826673492,0.0
2026-03-06,2026-03-13,0.206,-0.129,1,-1,-0.012199191622109584,0.010199191622109582,-0.011199191622109583,2026-03-06 22:00:00+00:00,2026-03-06,2026-03-13,2026-03-06,weekly_close,0.206,NEUTRAL,0.0158,6683.28,7048.27,1,6758.9750568305035,6683.28,-0.011199191622109583,0.0010000000000000009,-0.012199191622109584,1.0,6683.28,7048.27,True,False,VOLATILITY_LIQUIDATION,True,-0.011958307444905558,0.02775830744490556,0.0158,True,stop,1.0,1,0.206,VOLATILITY_LIQUIDATION,False,2.014200904022749,-0.012199191622109584
2026-03-13,2026-03-20,0.141,-0.208,1,-1,-0.006645566512473389,0.004645566512473387,-0.005645566512473388,2026-03-13 21:00:00+00:00,2026-03-13,2026-03-20,2026-03-13,weekly_close,0.141,NEUTRAL,0.0106,6568.64,6929.26,1,6678.149155088477,6640.447219853207,-0.005645566512473388,0.0010000000000000009,-0.006645566512473389,1.0,6568.64,6929.26,False,False,VOLATILITY_LIQUIDATION,True,-0.005645566512473388,0.016245566512473386,0.0106,False,,1.0,1,0.141,VOLATILITY_LIQUIDATION,True,2.0008153979455816,-0.018763687595259815
2026-03-20,2026-03-27,0.214,-0.118,1,-1,0.01675642097342711,-0.018756420973427113,0.01775642097342711,2026-03-20 21:00:00+00:00,2026-03-20,2026-03-27,2026-03-20,weekly_close,0.214,NEUTRAL,0.0114,6569.94,6862.12,1,6640.447219853207,6758.3577961407445,0.01775642097342711,0.0010000000000000009,0.01675642097342711,1.0,6569.94,6862.12,False,False,UNCLASSIFIED_DISPERSION,True,0.01775642097342711,-0.006356420973427111,0.0114,False,,1.0,1,0.214,IN_LINE_ACCURATE,True,2.034341903043673,-0.002321678870192634
2026-03-27,2026-04-03,0.25,0.049,1,0,0.002301917922647224,0.0,0.003301917922647224,2026-03-27 21:00:00+00:00,2026-03-27,2026-04-03,2026-03-27,weekly_close,0.25,NEUTRAL,0.0196,6708.38,7073.34,1,6758.3577961407445,6780.673338875484,0.003301917922647224,0.001,0.002301917922647224,1.0,6708.38,7073.34,False,False,VOLATILITY_LIQUIDATION,True,0.003301917922647224,0.016298082077352775,0.0196,False,,1.0,1,0.25,VOLATILITY_LIQUIDATION,True,2.039024791131082,-2.5105261747260244e-05
2026-04-03,2026-04-10,-0.266,0.121,-1,1,-0.00689420240839167,0.004894202408391668,-0.005894202408391669,2026-04-03 21:00:00+00:00,2026-04-03,2026-04-10,2026-04-03,weekly_close,-0.266,BEARISH_BIAS,-0.0211,6454.48,6820.64,-1,6780.673338875484,6820.64,-0.005894202408391669,0.0010000000000000009,-0.00689420240839167,1.0,6820.64,6454.48,True,False,VOLATILITY_LIQUIDATION,True,0.03434260280104673,-0.05544260280104673,-0.0211,True,stop,1.0,1,0.266,VOLATILITY_LIQUIDATION,False,2.024967341505296,-0.006919134589382869
2026-04-10,2026-04-17,0.236,0.019,1,0,0.001302347490587886,0.0,0.002302347490587886,2026-04-10 21:00:00+00:00,2026-04-10,2026-04-17,2026-04-10,weekly_close,0.236,NEUTRAL,0.0184,6953.23,7331.96,1,7013.539310076132,7029.6869147068255,0.002302347490587886,0.001,0.001302347490587886,1.0,6953.23,7331.96,False,False,VOLATILITY_LIQUIDATION,True,0.002302347490587886,0.016097652509412114,0.0184,False,,1.0,1,0.236,UNCLASSIFIED_DISPERSION,True,2.027604552641028,-0.0056257982163644416
2026-04-17,2026-04-24,-0.288,-0.098,-1,-1,0.012136310830566877,0.012136310830566877,0.013136310830566877,2026-04-17 21:00:00+00:00,2026-04-17,2026-04-24,2026-04-17,weekly_close,-0.288,BEARISH_BIAS,-0.0156,6765.09,7074.4,-1,7029.6869147068255,6937.342762353668,0.013136310830566877,0.0010000000000000009,0.012136310830566877,1.0,7074.4,6765.09,False,False,UNCLASSIFIED_DISPERSION,True,-0.013136310830566877,-0.002463689169433122,-0.0156,False,,1.0,1,0.288,IN_LINE_ACCURATE,True,2.0522121917333522,0.0
2026-04-24,2026-05-01,-0.005,-0.005,0,0,0.0,0.0,0.0,2026-04-24 21:00:00+00:00,2026-04-24,2026-05-01,2026-04-24,weekly_close,-0.005,NEUTRAL,-0.0003,6747.66,7122.27,0,6937.342762353668,6937.342762353668,0.0,0.0,0.0,1.0,,,False,False,VOLATILITY_LIQUIDATION,True,0.01549806495342887,-0.01579806495342887,-0.0003,False,,1.0,1,0.005,COUNTER_TREND_EXHAUSTION,True,2.0522121917333522,0.0
2026-05-01,2026-05-08,0.111,0.039,1,0,-0.004839276741671172,0.0,-0.0038392767416711715,2026-05-01 21:00:00+00:00,2026-05-01,2026-05-08,2026-05-01,weekly_close,0.111,NEUTRAL,0.0052,6905.02,7257.26,1,7044.858151088825,7017.810991040978,-0.0038392767416711715,0.0010000000000000009,-0.004839276741671172,1.0,6905.02,7257.26,False,False,COUNTER_TREND_EXHAUSTION,True,-0.0038392767416711715,0.009039276741671171,0.0052,False,,1.0,1,0.111,UNCLASSIFIED_DISPERSION,True,2.042280969004923,-0.004839276741671283
2026-05-08,2026-05-15,-0.333,-0.028,-1,0,0.03162466561199517,0.0,0.032624665611995174,2026-05-08 21:00:00+00:00,2026-05-08,2026-05-15,2026-05-08,weekly_close,-0.333,BEARISH_BIAS,-0.0183,6734.76,7043.55,-1,7017.810991040978,6788.857254130081,0.032624665611995174,0.0010000000000000009,0.03162466561199517,1.0,7043.55,6734.76,False,False,TREND_MOMENTUM_OVERRIDE,True,-0.032624665611995174,0.014324665611995174,-0.0183,False,,1.0,1,0.333,IN_LINE_ACCURATE,True,2.106867421735445,0.0
2026-05-15,2026-05-22,0.176,0.09,1,1,0.03285588137533624,0.03285588137533624,0.03385588137533624,2026-05-15 21:00:00+00:00,2026-05-15,2026-05-22,2026-05-15,weekly_close,0.176,NEUTRAL,0.0089,6679.25,7018.7,1,6788.857254130081,7018.7,0.03385588137533624,0.0010000000000000009,0.03285588137533624,1.0,6679.25,7018.7,False,True,COUNTER_TREND_EXHAUSTION,True,0.03458957916949945,-0.025689579169499453,0.0089,True,target,1.0,1,0.176,COUNTER_TREND_EXHAUSTION,False,2.1760904078175454,0.0
2026-05-22,2026-05-29,-0.181,-0.013,-1,0,0.00989059602522635,0.0,0.010890596025226351,2026-05-22 21:00:00+00:00,2026-05-22,2026-05-29,2026-05-22,weekly_close,-0.181,NEUTRAL,-0.0096,6801.8,7110.84,-1,7023.680969592245,6947.188897542345,0.010890596025226351,0.0010000000000000009,0.00989059602522635,1.0,7110.84,6801.8,False,False,TREND_MOMENTUM_OVERRIDE,True,-0.010890596025226351,0.001290596025226352,-0.0096,False,,1.0,1,0.181,IN_LINE_ACCURATE,True,2.197613238955639,0.0
2026-05-29,2026-06-05,-0.279,0.026,-1,0,0.036095421089458735,0.0,0.037095421089458736,2026-05-29 21:00:00+00:00,2026-05-29,2026-06-05,2026-05-29,weekly_close,-0.279,BEARISH_BIAS,-0.0151,6689.48,6995.15,-1,6947.188897542345,6689.48,0.037095421089458736,0.0010000000000000009,0.036095421089458735,1.0,6995.15,6689.48,False,True,UNCLASSIFIED_DISPERSION,True,-0.05027559276808413,0.03517559276808413,-0.0151,True,target,1.0,1,0.279,UNCLASSIFIED_DISPERSION,False,2.2769370142075123,0.0
2026-06-05,2026-06-12,0.914,-0.005,1,0,0.04757066956268019,0.0,0.04857066956268019,2026-06-05 21:00:00+00:00,2026-06-05,2026-06-12,2026-06-05,weekly_close,0.914,BULLISH_BIAS,0.0686,6918.38,7182.3,1,6597.914857646551,6918.38,0.04857066956268019,0.0010000000000000009,0.04757066956268019,1.0,6918.38,7182.3,True,False,NONE,False,-0.012267973436025703,0.0808679734360257,0.0686,True,stop,1.0,0,0.914,VOLATILITY_LIQUIDATION,False,2.3852524325254136,0.0
2026-06-12,2026-06-19,-0.447,-0.109,-1,-1,0.01458420326912202,0.01458420326912202,0.015584203269122021,2026-06-12 21:00:00+00:00,2026-06-12,2026-06-19,2026-06-12,weekly_close,-0.447,BEARISH_BIAS,-0.0426,6063.49,6415.41,-1,6516.9718134397845,6415.41,0.015584203269122021,0.0010000000000000009,0.01458420326912202,1.0,6415.41,6063.49,True,False,VOLATILITY_LIQUIDATION,True,-0.00880378537954507,-0.03379621462045493,-0.0426,True,stop,1.0,0,0.447,COUNTER_TREND_EXHAUSTION,False,2.4200394388495323,0.0
2026-06-19,2026-06-26,-0.145,0.088,-1,1,-0.017097319225466534,0.015097319225466532,-0.016097319225466533,2026-06-19 21:00:00+00:00,2026-06-19,2026-06-26,2026-06-19,weekly_close,-0.145,NEUTRAL,-0.0109,6214.76,6563.58,-1,6459.597792269716,6563.58,-0.016097319225466533,0.0010000000000000009,-0.017097319225466534,1.0,6563.58,6214.76,True,False,VOLATILITY_LIQUIDATION,True,0.01725141438426503,-0.02815141438426503,-0.0109,True,stop,1.0,0,0.145,MACRO_DECOUPLING,False,2.378663252025303,-0.017097319225466645
2026-06-26,2026-07-03,0.652,0.038,1,0,0.020703583935479775,0.0,0.021703583935479775,2026-06-26 21:00:00+00:00,2026-06-26,2026-07-03,2026-06-26,weekly_close,0.652,BULLISH_BIAS,0.0467,6713.65,7042.2,1,6571.034990539843,6713.65,0.021703583935479775,0.0010000000000000009,0.020703583935479775,1.0,6713.65,7042.2,True,False,COUNTER_TREND_EXHAUSTION,True,0.002027669626285089,0.04467233037371491,0.0467,True,stop,1.0,0,0.652,VOLATILITY_LIQUIDATION,False,2.42791010631785,0.0
2026-07-03,2026-07-10,-0.017,0.075,0,1,0.0,0.022079106743467025,0.0,2026-07-03 21:00:00+00:00,2026-07-03,2026-07-10,2026-07-03,weekly_close,-0.017,NEUTRAL,-0.0019,6407.1,6736.32,0,6584.358878603417,6584.358878603417,0.0,0.0,0.0,1.0,,,False,False,COUNTER_TREND_EXHAUSTION,True,0.02560421729995066,-0.02750421729995066,-0.0019,False,,1.0,0,0.017,COUNTER_TREND_EXHAUSTION,False,2.42791010631785,0.0
2026-07-10,2026-07-17,-0.053,0.082,-1,1,0.021330436062159452,-0.023330436062159454,0.022330436062159453,2026-07-10 21:00:00+00:00,2026-07-10,2026-07-17,2026-07-10,weekly_close,-0.053,NEUTRAL,-0.0023,6602.15,6872.26,-1,6752.946234112039,6602.15,0.022330436062159453,0.0010000000000000009,0.021330436062159452,1.0,6872.26,6602.15,False,True,NONE,False,-0.02741141161235905,0.02511141161235905,-0.0023,True,target,1.0,0,0.053,UNCLASSIFIED_DISPERSION,False,2.479698487605334,0.0
2026-07-17,2026-07-24,0.201,-0.039,1,0,0.002529626820526932,0.0,0.003529626820526932,2026-07-17 21:00:00+00:00,2026-07-17,2026-07-24,2026-07-17,weekly_close,0.201,NEUTRAL,0.0154,6491.77,6846.43,1,6567.838445292664,6591.020464022056,0.003529626820526932,0.001,0.002529626820526932,1.0,6491.77,6846.43,False,False,VOLATILITY_LIQUIDATION,True,0.003529626820526932,0.011870373179473068,0.0154,False,,1.0,0,0.201,IN_LINE_ACCURATE,True,2.4859711994064004,0.0
2026-07-24,2026-07-31,0.415,0.028,1,0,0.015514341393303988,0.0,0.01651434139330399,2026-07-24 21:00:00+00:00,2026-07-24,2026-07-31,2026-07-24,weekly_close,0.415,BULLISH_BIAS,0.0377,6661.62,7017.54,1,6591.020464022056,6699.866826095169,0.01651434139330399,0.0010000000000000009,0.015514341393303988,1.0,6661.62,7017.54,False,False,VOLATILITY_LIQUIDATION,True,0.01651434139330399,0.02118565860669601,0.0377,False,,1.0,0,0.415,COUNTER_TREND_EXHAUSTION,True,2.5245394052879124,0.0
2026-07-31,2026-08-07,-0.354,-0.031,-1,0,0.0406421450361536,0.0,0.0416421450361536,2026-07-31 21:00:00+00:00,2026-07-31,2026-08-07,2026-07-31,weekly_close,-0.354,BEARISH_BIAS,-0.0196,6420.87,6715.66,-1,6699.866826095169,6420.87,0.0416421450361536,0.0010000000000000009,0.0406421450361536,1.0,6715.66,6420.87,False,True,UNCLASSIFIED_DISPERSION,True,-0.048173005274818825,0.028573005274818826,-0.0196,True,target,1.0,0,0.354,COUNTER_TREND_EXHAUSTION,False,2.6271421019471086,0.0
2026-08-07,2026-08-14,0.066,0.171,1,1,-0.011354105105228496,-0.011354105105228496,-0.010354105105228495,2026-08-07 21:00:00+00:00,2026-08-07,2026-08-14,2026-08-07,weekly_close,0.066,NEUTRAL,0.0027,6234.61,6553.47,1,6377.114106141103,6311.084796418082,-0.010354105105228495,0.0010000000000000009,-0.011354105105228496,1.0,6234.61,6553.47,False,False,COUNTER_TREND_EXHAUSTION,True,-0.010354105105228495,0.013054105105228496,0.0027,False,,1.0,0,0.066,UNCLASSIFIED_DISPERSION,True,2.5973132543952304,-0.011354105105228385
2026-08-14,2026-08-21,-0.158,0.113,-1,1,0.0009826285182401593,-0.0029826285182401593,0.0019826285182401593,2026-08-14 21:00:00+00:00,2026-08-14,2026-08-21,2026-08-14,weekly_close,-0.158,NEUTRAL,-0.0119,6065.55,6406.35,-1,6311.084796418082,6298.572259719672,0.0019826285182401593,0.001,0.0009826285182401593,1.0,6406.35,6065.55,False,False,VOLATILITY_LIQUIDATION,True,-0.0019826285182401593,-0.009917371481759842,-0.0119,False,,1.0,0,0.158,IN_LINE_ACCURATE,True,2.5998654484698025,-0.010382633454463663
2026-08-21,2026-08-28,-0.393,0.083,-1,1,-0.0008456380780309516,-0.0011543619219690484,0.0001543619219690484,2026-08-21 21:00:00+00:00,2026-08-21,2026-08-28,2026-08-21,weekly_close,-0.393,BEARISH_BIAS,-0.0222,6020.46,6297.6,-1,6298.572259719672,6297.6,0.0001543619219690484,0.001,-0.0008456380780309516,1.0,6297.6,6020.46,True,False,UNCLASSIFIED_DISPERSION,True,0.04160462537137777,-0.06380462537137777,-0.0222,True,stop,1.0,0,0.393,UNCLASSIFIED_DISPERSION,False,2.5976669032488195,-0.011219491582295293
2026-08-28,2026-09-04,0.069,0.051,1,1,-0.01937661108641453,-0.01937661108641453,-0.01837661108641453,2026-08-28 21:00:00+00:00,2026-08-28,2026-09-04,2026-08-28,weekly_close,0.069,NEUTRAL,0.0036,6440.06,6728.73,1,6560.621998959861,6440.06,-0.01837661108641453,0.0010000000000000009,-0.01937661108641453,1.0,6440.06,6728.73,True,False,UNCLASSIFIED_DISPERSION,True,-0.0340241739920788,0.0376241739920788,0.0036,True,stop,1.0,0,0.069,UNCLASSIFIED_DISPERSION,False,2.5473329219325165,-0.030378706943732348
