week_ending,trade_week,bias,static_bias,signal,static_signal,return,static_return,raw_return,prediction_timestamp,entry_timestamp,exit_timestamp,trade_timestamp,entry_source,recursive_bias,recursive_category,expected_return,corridor_low,corridor_high,direction,entry_price,exit_price,gross_return,transaction_cost,net_return,position,stop_price,target_price,stop_hit,target_hit,prior_archetype,prior_warning,realized_return,prediction_error,recursive_expected_return,stopped,stop_reason,size,regime,confidence,archetype,contained,equity,drawdown,capital
2025-05-23,2025-05-30,0.079,0.067,1,1,0.03140008578589654,0.03140008578589654,0.03290008578589654,2025-05-23 21:00:00+00:00,2025-05-23,2025-05-30,2025-05-23,weekly_close,0.079,NEUTRAL,0.0059,4891.74,5161.58,1,4997.172593003262,5161.58,0.03290008578589654,0.0015000000000000013,0.03140008578589654,1.0,4891.74,5161.58,False,True,VOLATILITY_LIQUIDATION,True,0.041338497438094146,-0.035438497438094144,0.0059,True,target,1.0,0,0.079,VOLATILITY_LIQUIDATION,False,1.52256461165749,0.0,15225.6461165749
2025-05-30,2025-06-06,-0.254,0.026,-1,0,-0.012961315628149339,0.0,-0.011461315628149338,2025-05-30 21:00:00+00:00,2025-05-30,2025-06-06,2025-05-30,weekly_close,-0.254,BEARISH_BIAS,-0.0135,5003.2,5263.39,-1,5203.748199436841,5263.39,-0.011461315628149338,0.0015000000000000013,-0.012961315628149339,1.0,5263.39,5003.2,True,False,COUNTER_TREND_EXHAUSTION,True,0.03265163313984609,-0.04615163313984609,-0.0135,True,stop,1.0,-1,0.254,VOLATILITY_LIQUIDATION,False,1.5028301711615466,-0.012961315628149395,15028.301711615466
2025-06-06,2025-06-13,0.193,0.191,1,1,0.004204713970094533,0.004204713970094533,0.005704713970094533,2025-06-06 21:00:00+00:00,2025-06-06,2025-06-13,2025-06-06,weekly_close,0.193,NEUTRAL,0.0103,5310.96,5547.4,1,5373.659076596988,5404.314264601776,0.005704713970094533,0.0014999999999999996,0.004204713970094533,1.0,5310.96,5547.4,False,False,UNCLASSIFIED_DISPERSION,True,0.005704713970094533,0.0045952860299054675,0.0103,False,,1.0,-1,0.193,IN_LINE_ACCURATE,True,1.509149142176909,-0.008811100282947404,15091.49142176909
2025-06-13,2025-06-20,0.113,-0.022,1,0,0.02772128780331623,0.0,0.02922128780331623,2025-06-13 21:00:00+00:00,2025-06-13,2025-06-20,2025-06-13,weekly_close,0.113,NEUTRAL,0.0085,5304.36,5596.19,1,5404.314264601776,5562.235287107272,0.02922128780331623,0.0015000000000000013,0.02772128780331623,1.0,5304.36,5596.19,False,False,VOLATILITY_LIQUIDATION,True,0.02922128780331623,-0.02072128780331623,0.0085,False,,1.0,-1,0.113,UNCLASSIFIED_DISPERSION,True,1.5509846998853227,0.0,15509.846998853227
2025-06-20,2025-06-27,-0.123,-0.03,-1,0,0.011349256435256139,0.0,0.01284925643525614,2025-06-20 21:00:00+00:00,2025-06-20,2025-06-27,2025-06-20,weekly_close,-0.123,NEUTRAL,-0.0093,5360.2,5660.56,-1,5562.235287107272,5490.76469955,0.01284925643525614,0.0015000000000000013,0.011349256435256139,1.0,5660.56,5360.2,False,False,VOLATILITY_LIQUIDATION,True,-0.01284925643525614,0.003549256435256141,-0.0093,False,,1.0,0,0.123,IN_LINE_ACCURATE,True,1.5685872229714801,0.0,15685.872229714802
2025-06-27,2025-07-04,0.567,-0.046,1,0,0.012564580195237485,0.0,0.014064580195237486,2025-06-27 21:00:00+00:00,2025-06-27,2025-07-04,2025-06-27,weekly_close,0.567,BULLISH_BIAS,0.0361,5567.99,5809.58,1,5490.76469955,5567.99,0.014064580195237486,0.0015000000000000013,0.012564580195237485,1.0,5567.99,5809.58,True,False,UNCLASSIFIED_DISPERSION,True,0.0014302168853168595,0.03466978311468314,0.0361,True,stop,1.0,0,0.567,UNCLASSIFIED_DISPERSION,False,1.58829586292773,0.0,15882.9586292773
2025-07-04,2025-07-11,-0.002,-0.006,0,0,0.0,0.0,0.0,2025-07-04 21:00:00+00:00,2025-07-04,2025-07-11,2025-07-04,weekly_close,-0.002,NEUTRAL,-0.0001,5377.17,5619.11,0,5498.617683936598,5498.617683936598,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,0.05384858851745866,-0.053948588517458665,-0.0001,False,,1.0,0,0.002,UNCLASSIFIED_DISPERSION,False,1.58829586292773,0.0,15882.9586292773
2025-07-11,2025-07-18,-0.568,-0.091,-1,-1,0.030000172235340516,0.030000172235340516,0.03150017223534052,2025-07-11 21:00:00+00:00,2025-07-11,2025-07-18,2025-07-11,weekly_close,-0.568,BEARISH_BIAS,-0.0362,5457.5,5712.47,-1,5794.710485013721,5612.176106681855,0.03150017223534052,0.0015000000000000013,0.030000172235340516,1.0,5712.47,5457.5,False,False,TREND_MOMENTUM_OVERRIDE,True,-0.03150017223534052,-0.004699827764659485,-0.0362,False,,1.0,0,0.568,IN_LINE_ACCURATE,True,1.6359450123762405,0.0,16359.450123762404
2025-07-18,2025-07-25,0.292,0.01,1,0,0.021433300295931323,0.0,0.022933300295931325,2025-07-18 21:00:00+00:00,2025-07-18,2025-07-25,2025-07-18,weekly_close,0.292,BULLISH_BIAS,0.016,5578.59,5825.53,1,5612.176106681855,5740.881826650041,0.022933300295931325,0.0015000000000000013,0.021433300295931323,1.0,5578.59,5825.53,False,False,UNCLASSIFIED_DISPERSION,True,0.022933300295931325,-0.0069333002959313245,0.016,False,,1.0,0,0.292,IN_LINE_ACCURATE,True,1.6710087130941313,0.0,16710.087130941312
2025-07-25,2025-08-01,0.384,0.003,1,0,0.007753609100979386,0.0,0.009253609100979387,2025-07-25 21:00:00+00:00,2025-07-25,2025-08-01,2025-07-25,weekly_close,0.384,BULLISH_BIAS,0.0218,5739.78,5992.38,1,5740.881826650041,5794.005702968778,0.009253609100979387,0.0015000000000000013,0.007753609100979386,1.0,5739.78,5992.38,False,False,UNCLASSIFIED_DISPERSION,True,0.009253609100979387,0.012546390899020612,0.0218,False,,1.0,0,0.384,IN_LINE_ACCURATE,True,1.6839650614597939,0.0,16839.65061459794
2025-08-01,2025-08-08,0.056,-0.093,1,-1,0.014174156695695939,-0.01717415669569594,0.01567415669569594,2025-08-01 21:00:00+00:00,2025-08-01,2025-08-08,2025-08-01,weekly_close,0.056,NEUTRAL,0.0042,5662.03,5974.9,1,5794.005702968778,5884.821856252866,0.01567415669569594,0.0015000000000000013,0.014174156695695939,1.0,5662.03,5974.9,False,False,VOLATILITY_LIQUIDATION,True,0.01567415669569594,-0.011474156695695941,0.0042,False,,1.0,0,0.056,IN_LINE_ACCURATE,True,1.707833846111002,0.0,17078.33846111002
2025-08-08,2025-08-15,0.077,-0.043,1,0,0.01712999721187286,0.0,0.018629997211872862,2025-08-08 21:00:00+00:00,2025-08-08,2025-08-15,2025-08-08,weekly_close,0.077,NEUTRAL,0.0041,5779.28,6038.22,1,5884.821856252866,5994.456071027226,0.018629997211872862,0.0015000000000000013,0.01712999721187286,1.0,5779.28,6038.22,False,False,UNCLASSIFIED_DISPERSION,True,0.018629997211872862,-0.014529997211872862,0.0041,False,,1.0,0,0.077,IN_LINE_ACCURATE,True,1.7370890351332255,0.0,17370.890351332255
2025-08-15,2025-08-22,-0.168,-0.039,-1,0,-0.0008036959708017087,0.0,0.0006963040291982914,2025-08-15 21:00:00+00:00,2025-08-15,2025-08-22,2025-08-15,weekly_close,-0.168,NEUTRAL,-0.0089,5808.94,6072.7,-1,5994.456071027226,5990.282107112118,0.0006963040291982914,0.0015,-0.0008036959708017087,1.0,6072.7,5808.94,False,False,UNCLASSIFIED_DISPERSION,True,-0.0006963040291982914,-0.008203695970801709,-0.0089,False,,1.0,0,0.168,IN_LINE_ACCURATE,True,1.7356929436747652,-0.0008036959708016544,17356.929436747654
2025-08-22,2025-08-29,0.388,-0.026,1,0,0.03030481305930316,0.0,0.03180481305930316,2025-08-22 21:00:00+00:00,2025-08-22,2025-08-29,2025-08-22,weekly_close,0.388,BULLISH_BIAS,0.0221,5990.7,6254.28,1,5990.282107112118,6180.8019097013075,0.03180481305930316,0.0015000000000000013,0.03030481305930316,1.0,5990.7,6254.28,False,False,UNCLASSIFIED_DISPERSION,True,0.03180481305930316,-0.00970481305930316,0.0221,False,,1.0,0,0.388,IN_LINE_ACCURATE,True,1.7882927938611806,0.0,17882.927938611807
2025-08-29,2025-09-05,0.678,-0.055,1,-1,0.025376462427626978,-0.02837646242762698,0.02687646242762698,2025-08-29 21:00:00+00:00,2025-08-29,2025-09-05,2025-08-29,weekly_close,0.678,BULLISH_BIAS,0.0489,6346.92,6618.88,1,6180.8019097013075,6346.92,0.02687646242762698,0.0015000000000000013,0.025376462427626978,1.0,6346.92,6618.88,True,False,TREND_MOMENTUM_OVERRIDE,True,0.026230203502622063,0.022669796497377936,0.0489,True,stop,1.0,0,0.678,TREND_MOMENTUM_OVERRIDE,False,1.8336733387541948,0.0,18336.733387541946
2025-09-05,2025-09-12,-0.043,-0.124,0,-1,0.0,0.0074728210996184985,0.0,2025-09-05 21:00:00+00:00,2025-09-05,2025-09-12,2025-09-05,weekly_close,-0.043,NEUTRAL,-0.0023,6189.05,6468.14,0,6342.925601602167,6342.925601602167,0.0,0.0,0.0,1.0,,,False,False,TREND_MOMENTUM_OVERRIDE,True,-0.0089728210996185,0.0066728210996185,-0.0023,False,,1.0,0,0.043,IN_LINE_ACCURATE,True,1.8336733387541948,0.0,18336.733387541946
2025-09-12,2025-09-19,0.283,-0.128,1,-1,-0.005754781768715965,0.002754781768715965,-0.004254781768715965,2025-09-12 21:00:00+00:00,2025-09-12,2025-09-19,2025-09-12,weekly_close,0.283,BULLISH_BIAS,0.0179,6241.14,6555.44,1,6286.011664930801,6259.266057100917,-0.004254781768715965,0.0014999999999999996,-0.005754781768715965,1.0,6241.14,6555.44,False,False,COUNTER_TREND_EXHAUSTION,True,-0.004254781768715965,0.022154781768715964,0.0179,False,,1.0,0,0.283,UNCLASSIFIED_DISPERSION,True,1.8231209488545517,-0.005754781768715911,18231.209488545515
2025-09-19,2025-09-26,-0.389,-0.178,-1,-1,0.02517539880342018,0.02517539880342018,0.02667539880342018,2025-09-19 21:00:00+00:00,2025-09-19,2025-09-26,2025-09-19,weekly_close,-0.389,BEARISH_BIAS,-0.0221,5982.98,6258.39,-1,6259.266057100917,6092.297638811039,0.02667539880342018,0.0015000000000000013,0.02517539880342018,1.0,6258.39,5982.98,False,False,UNCLASSIFIED_DISPERSION,True,-0.02667539880342018,0.004575398803420179,-0.0221,False,,1.0,0,0.389,IN_LINE_ACCURATE,True,1.869018745808835,0.0,18690.18745808835
2025-09-26,2025-10-03,0.21,0.02,1,0,0.015347531219489563,0.0,0.016847531219489564,2025-09-26 21:00:00+00:00,2025-09-26,2025-10-03,2025-09-26,weekly_close,0.21,NEUTRAL,0.0113,6027.19,6295.25,1,6092.297638811039,6194.9378134793305,0.016847531219489564,0.0015000000000000013,0.015347531219489563,1.0,6027.19,6295.25,False,False,UNCLASSIFIED_DISPERSION,True,0.016847531219489564,-0.005547531219489565,0.0113,False,,1.0,0,0.21,IN_LINE_ACCURATE,True,1.897703569359947,0.0,18977.03569359947
2025-10-03,2025-10-10,0.172,-0.047,1,0,0.002023053273651433,0.0,0.003523053273651433,2025-10-03 21:00:00+00:00,2025-10-03,2025-10-10,2025-10-03,weekly_close,0.172,NEUTRAL,0.0092,6115.67,6388.24,1,6194.9378134793305,6216.762909423176,0.003523053273651433,0.0015,0.002023053273651433,1.0,6115.67,6388.24,False,False,TREND_MOMENTUM_OVERRIDE,True,0.003523053273651433,0.005676946726348567,0.0092,False,,1.0,1,0.172,IN_LINE_ACCURATE,True,1.9015427247783607,0.0,19015.427247783606
2025-10-10,2025-10-17,-0.044,-0.078,0,-1,0.0,-0.01938688636389191,0.0,2025-10-10 21:00:00+00:00,2025-10-10,2025-10-17,2025-10-10,weekly_close,-0.044,NEUTRAL,-0.0033,6028.46,6364.16,0,6216.762909423176,6216.762909423176,0.0,0.0,0.0,1.0,,,False,False,VOLATILITY_LIQUIDATION,True,0.017886886363891907,-0.021186886363891908,-0.0033,False,,1.0,1,0.044,MACRO_DECOUPLING,True,1.9015427247783607,0.0,19015.427247783606
2025-10-17,2025-10-24,0.535,-0.023,1,0,0.009689789875206689,0.0,0.01118978987520669,2025-10-17 21:00:00+00:00,2025-10-17,2025-10-24,2025-10-17,weekly_close,0.535,BULLISH_BIAS,0.0332,6398.77,6677.2,1,6327.961441135287,6398.77,0.01118978987520669,0.0015000000000000013,0.009689789875206689,1.0,6398.77,6677.2,True,False,TREND_MOMENTUM_OVERRIDE,True,0.0045177678213452754,0.028682232178654725,0.0332,True,stop,1.0,1,0.535,UNCLASSIFIED_DISPERSION,False,1.919968274220191,0.0,19199.68274220191
2025-10-24,2025-10-31,0.07,-0.086,1,-1,0.02074691674157375,-0.023746916741573754,0.022246916741573752,2025-10-24 21:00:00+00:00,2025-10-24,2025-10-31,2025-10-24,weekly_close,0.07,NEUTRAL,0.0037,6240.35,6520.04,1,6356.549701708761,6497.963333686351,0.022246916741573752,0.0015000000000000013,0.02074691674157375,1.0,6240.35,6520.04,False,False,UNCLASSIFIED_DISPERSION,True,0.022246916741573752,-0.01854691674157375,0.0037,False,,1.0,1,0.07,MACRO_DECOUPLING,True,1.9598016961519,0.0,19598.016961519
2025-10-31,2025-11-07,0.335,-0.114,1,-1,0.005863030273540794,-0.008863030273540795,0.007363030273540794,2025-10-31 21:00:00+00:00,2025-10-31,2025-11-07,2025-10-31,weekly_close,0.335,BULLISH_BIAS,0.0168,6457.96,6756.87,1,6497.963333686351,6545.808034428642,0.007363030273540794,0.0014999999999999996,0.005863030273540794,1.0,6457.96,6756.87,False,False,MACRO_DECOUPLING,True,0.007363030273540794,0.009436969726459205,0.0168,False,,1.0,1,0.335,IN_LINE_ACCURATE,True,1.971292072826575,0.0,19712.92072826575
2025-11-07,2025-11-14,-0.076,-0.071,-1,-1,-0.019485856742533503,-0.019485856742533503,-0.0179858567425335,2025-11-07 22:00:00+00:00,2025-11-07,2025-11-14,2025-11-07,weekly_close,-0.076,NEUTRAL,-0.004,6375.52,6663.54,-1,6545.808034428642,6663.54,-0.0179858567425335,0.0015000000000000013,-0.019485856742533503,1.0,6663.54,6375.52,True,False,TREND_MOMENTUM_OVERRIDE,True,0.020024479014448815,-0.024024479014448815,-0.004,True,stop,1.0,1,0.076,TREND_MOMENTUM_OVERRIDE,False,1.9328797578977843,-0.019485856742533558,19328.797578977843
2025-11-14,2025-11-21,0.023,-0.142,0,-1,0.0,0.019288802247652226,0.0,2025-11-14 22:00:00+00:00,2025-11-14,2025-11-21,2025-11-14,weekly_close,0.023,NEUTRAL,0.0012,6538.08,6831.86,0,6676.884430046668,6676.884430046668,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,-0.02264389161084901,0.02384389161084901,0.0012,False,,1.0,1,0.023,COUNTER_TREND_EXHAUSTION,False,1.9328797578977843,-0.019485856742533558,19328.797578977843
2025-11-21,2025-11-28,0.516,-0.08,1,-1,0.0036912054738465496,-0.006691205473846549,0.00519120547384655,2025-11-21 22:00:00+00:00,2025-11-21,2025-11-28,2025-11-21,weekly_close,0.516,BULLISH_BIAS,0.0282,6559.57,6859.75,1,6525.693782714526,6559.57,0.00519120547384655,0.0015,0.0036912054738465496,1.0,6559.57,6859.75,True,False,MACRO_DECOUPLING,True,-0.0014172137222353554,0.029617213722235355,0.0282,True,stop,1.0,1,0.516,VOLATILITY_LIQUIDATION,False,1.9400144142404236,-0.015866577569757734,19400.144142404235
2025-11-28,2025-12-05,-0.365,-0.082,-1,-1,-0.005142594028505641,-0.005142594028505641,-0.0036425940285056413,2025-11-28 22:00:00+00:00,2025-11-28,2025-12-05,2025-11-28,weekly_close,-0.365,BEARISH_BIAS,-0.0207,6218.84,6544.67,-1,6516.445479938557,6540.182245330864,-0.0036425940285056413,0.0014999999999999996,-0.005142594028505641,1.0,6544.67,6218.84,False,False,COUNTER_TREND_EXHAUSTION,True,0.0036425940285056413,-0.02434259402850564,-0.0207,False,,1.0,1,0.365,UNCLASSIFIED_DISPERSION,True,1.930037707698536,-0.02092757623120034,19300.37707698536
2025-12-05,2025-12-12,0.133,-0.01,1,0,-0.00011560023011297641,0.0,0.0013843997698870236,2025-12-05 22:00:00+00:00,2025-12-05,2025-12-12,2025-12-05,weekly_close,0.133,NEUTRAL,0.0071,6442.42,6730.19,1,6540.182245330864,6549.236472126319,0.0013843997698870236,0.0015,-0.00011560023011297641,1.0,6442.42,6730.19,False,False,UNCLASSIFIED_DISPERSION,True,0.0013843997698870236,0.005715600230112977,0.0071,False,,1.0,1,0.133,IN_LINE_ACCURATE,True,1.9298145948953995,-0.021040757228685147,19298.145948953996
2025-12-12,2025-12-19,0.051,0.021,1,0,-0.007978002454326281,0.0,-0.0064780024543262815,2025-12-12 22:00:00+00:00,2025-12-12,2025-12-19,2025-12-12,weekly_close,0.051,NEUTRAL,0.0027,6422.76,6710.93,1,6549.236472126319,6506.810502185922,-0.0064780024543262815,0.0014999999999999996,-0.007978002454326281,1.0,6422.76,6710.93,False,False,UNCLASSIFIED_DISPERSION,True,-0.0064780024543262815,0.009178002454326283,0.0027,False,,1.0,1,0.051,UNCLASSIFIED_DISPERSION,True,1.9144185293209295,-0.028850896470200005,19144.185293209295
2025-12-19,2025-12-26,0.171,0.071,1,1,-0.014388111949433513,-0.014388111949433513,-0.012888111949433512,2025-12-19 22:00:00+00:00,2025-12-19,2025-12-26,2025-12-19,weekly_close,0.171,NEUTRAL,0.0091,6422.95,6709.25,1,6506.810502185922,6422.95,-0.012888111949433512,0.0015000000000000013,-0.014388111949433513,1.0,6422.95,6709.25,True,False,UNCLASSIFIED_DISPERSION,True,-0.031120340030605376,0.04022034003060537,0.0091,True,stop,1.0,1,0.171,UNCLASSIFIED_DISPERSION,False,1.88687366120299,-0.04282389849137891,18868.7366120299
2025-12-26,2026-01-02,0.189,0.014,1,0,0.0221086432612701,0.0,0.0236086432612701,2025-12-26 22:00:00+00:00,2025-12-26,2026-01-02,2025-12-26,weekly_close,0.189,NEUTRAL,0.0102,6229.63,6507.02,1,6304.316346843182,6453.152702481997,0.0236086432612701,0.0015000000000000013,0.0221086432612701,1.0,6229.63,6507.02,False,False,UNCLASSIFIED_DISPERSION,True,0.0236086432612701,-0.0134086432612701,0.0102,False,,1.0,0,0.189,IN_LINE_ACCURATE,True,1.9285898778576134,-0.021662033524911584,19285.898778576135
2026-01-02,2026-01-09,-0.179,0.08,-1,1,0.03479895545349537,-0.037798955453495375,0.036298955453495374,2026-01-02 22:00:00+00:00,2026-01-02,2026-01-09,2026-01-02,weekly_close,-0.179,NEUTRAL,-0.0113,6218.91,6541.57,-1,6453.152702481997,6218.91,0.036298955453495374,0.0015000000000000013,0.03479895545349537,1.0,6541.57,6218.91,False,True,COUNTER_TREND_EXHAUSTION,True,-0.056259136216380345,0.04495913621638035,-0.0113,True,target,1.0,1,0.179,UNCLASSIFIED_DISPERSION,False,1.9957027911052425,0.0,19957.027911052424
2026-01-09,2026-01-16,0.136,-0.013,1,0,0.02774516513900599,0.0,0.02924516513900599,2026-01-09 22:00:00+00:00,2026-01-09,2026-01-16,2026-01-09,weekly_close,0.136,NEUTRAL,0.0072,6000.25,6268.21,1,6090.103905567959,6268.21,0.02924516513900599,0.0015000000000000013,0.02774516513900599,1.0,6000.25,6268.21,False,True,UNCLASSIFIED_DISPERSION,True,0.031313235441473575,-0.024113235441473577,0.0072,True,target,1.0,0,0.136,MACRO_DECOUPLING,False,2.0510738946128324,0.0,20510.738946128324
2026-01-16,2026-01-23,-0.489,0.109,-1,1,0.005854911475355497,-0.008854911475355498,0.007354911475355497,2026-01-16 22:00:00+00:00,2026-01-16,2026-01-23,2026-01-16,weekly_close,-0.489,BEARISH_BIAS,-0.0294,5958.25,6234.61,-1,6280.804763026047,6234.61,0.007354911475355497,0.0014999999999999996,0.005854911475355497,1.0,6234.61,5958.25,True,False,UNCLASSIFIED_DISPERSION,True,0.014255409164560362,-0.04365540916456036,-0.0294,True,stop,1.0,0,0.489,COUNTER_TREND_EXHAUSTION,False,2.063082750695203,0.0,20630.82750695203
2026-01-23,2026-01-30,0.507,0.05,1,1,0.02133069128607873,0.02133069128607873,0.02283069128607873,2026-01-23 22:00:00+00:00,2026-01-23,2026-01-30,2026-01-23,weekly_close,0.507,BULLISH_BIAS,0.0308,6426.49,6706.79,1,6370.340204805703,6515.779475408918,0.02283069128607873,0.0015000000000000013,0.02133069128607873,1.0,6426.49,6706.79,False,False,UNCLASSIFIED_DISPERSION,True,0.02283069128607873,0.00796930871392127,0.0308,False,,1.0,0,0.507,IN_LINE_ACCURATE,True,2.1070897319479163,0.0,21070.89731947916
2026-01-30,2026-02-06,0.45,0.012,1,0,0.017989408541821572,0.0,0.019489408541821573,2026-01-30 22:00:00+00:00,2026-01-30,2026-02-06,2026-01-30,weekly_close,0.45,BULLISH_BIAS,0.0268,6527.46,6853.25,1,6515.779475408918,6642.768163573579,0.019489408541821573,0.0015000000000000013,0.017989408541821572,1.0,6527.46,6853.25,False,False,COUNTER_TREND_EXHAUSTION,True,0.019489408541821573,0.0073105914581784275,0.0268,False,,1.0,1,0.45,IN_LINE_ACCURATE,True,2.1449950299702043,0.0,21449.950299702043
2026-02-06,2026-02-13,-0.171,-0.057,-1,-1,-0.015366483694482624,-0.015366483694482624,-0.013866483694482623,2026-02-06 22:00:00+00:00,2026-02-06,2026-02-13,2026-02-06,weekly_close,-0.171,NEUTRAL,-0.0131,6376.17,6734.88,-1,6642.768163573579,6734.88,-0.013866483694482623,0.0015000000000000013,-0.015366483694482624,1.0,6734.88,6376.17,True,False,VOLATILITY_LIQUIDATION,True,0.018857578596279012,-0.03195757859627901,-0.0131,True,stop,1.0,1,0.171,VOLATILITY_LIQUIDATION,False,2.1120339988174206,-0.015366483694482791,21120.339988174204
2026-02-13,2026-02-20,0.477,0.026,1,0,0.0294096561780815,0.0,0.0309096561780815,2026-02-13 22:00:00+00:00,2026-02-13,2026-02-20,2026-02-13,weekly_close,0.477,BULLISH_BIAS,0.029,6794.87,7133.27,1,6768.034686315028,6977.232311470355,0.0309096561780815,0.0015000000000000013,0.0294096561780815,1.0,6794.87,7133.27,False,False,COUNTER_TREND_EXHAUSTION,True,0.0309096561780815,-0.0019096561780815,0.029,False,,1.0,1,0.477,IN_LINE_ACCURATE,True,2.1741481925590596,0.0,21741.481925590597
2026-02-20,2026-02-27,-0.42,-0.029,-1,0,0.02100803028839021,0.0,0.022508030288390213,2026-02-20 22:00:00+00:00,2026-02-20,2026-02-27,2026-02-20,weekly_close,-0.42,BEARISH_BIAS,-0.0243,6654.43,6961.42,-1,6977.232311470355,6820.188555274645,0.022508030288390213,0.0015000000000000013,0.02100803028839021,1.0,6961.42,6654.43,False,False,UNCLASSIFIED_DISPERSION,True,-0.022508030288390213,-0.0017919697116097859,-0.0243,False,,1.0,1,0.42,IN_LINE_ACCURATE,True,2.219822763639789,0.0,22198.22763639789
2026-02-27,2026-03-06,-0.02,-0.03,0,0,0.0,0.0,0.0,2026-02-27 22:00:00+00:00,2026-02-27,2026-03-06,2026-02-27,weekly_close,-0.02,NEUTRAL,-0.0011,6662.9,6962.99,0,6820.188555274645,6820.188555274645,0.0,0.0,0.0,1.0,,,False,False,UNCLASSIFIED_DISPERSION,True,-0.008975338137359845,0.007875338137359845,-0.0011,False,,1.0,1,0.02,IN_LINE_ACCURATE,True,2.219822763639789,0.0,22198.22763639789
2026-03-06,2026-03-13,0.2,-0.124,1,-1,-0.012998053503240181,0.009998053503240178,-0.01149805350324018,2026-03-06 22:00:00+00:00,2026-03-06,2026-03-13,2026-03-06,weekly_close,0.2,NEUTRAL,0.0155,6681.26,7046.25,1,6758.9750568305035,6681.26,-0.01149805350324018,0.0015000000000000013,-0.012998053503240181,1.0,6681.26,7046.25,True,False,VOLATILITY_LIQUIDATION,True,-0.011958307444905558,0.027458307444905558,0.0155,True,stop,1.0,1,0.2,VOLATILITY_LIQUIDATION,False,2.190969388590289,-0.012998053503240015,21909.69388590289
2026-03-13,2026-03-20,0.142,-0.181,1,-1,-0.007145566512473387,0.004145566512473388,-0.005645566512473388,2026-03-13 21:00:00+00:00,2026-03-13,2026-03-20,2026-03-13,weekly_close,0.142,NEUTRAL,0.0108,6569.97,6930.59,1,6678.149155088477,6640.447219853207,-0.005645566512473388,0.0014999999999999996,-0.007145566512473387,1.0,6569.97,6930.59,False,False,VOLATILITY_LIQUIDATION,True,-0.005645566512473388,0.01644556651247339,0.0108,False,,1.0,1,0.142,VOLATILITY_LIQUIDATION,True,2.175313671097324,-0.020050741559873186,21753.13671097324
2026-03-20,2026-03-27,0.21,-0.121,1,-1,0.01625642097342711,-0.019256420973427113,0.01775642097342711,2026-03-20 21:00:00+00:00,2026-03-20,2026-03-27,2026-03-20,weekly_close,0.21,NEUTRAL,0.0113,6569.33,6861.51,1,6640.447219853207,6758.3577961407445,0.01775642097342711,0.0015000000000000013,0.01625642097342711,1.0,6569.33,6861.51,False,False,TREND_MOMENTUM_OVERRIDE,True,0.01775642097342711,-0.006456420973427112,0.0113,False,,1.0,1,0.21,IN_LINE_ACCURATE,True,2.210676485883933,-0.004120273882072922,22106.76485883933
2026-03-27,2026-04-03,0.244,0.058,1,1,0.001801917922647224,0.001801917922647224,0.003301917922647224,2026-03-27 21:00:00+00:00,2026-03-27,2026-04-03,2026-03-27,weekly_close,0.244,NEUTRAL,0.0194,6706.87,7071.82,1,6758.3577961407445,6780.673338875484,0.003301917922647224,0.0015,0.001801917922647224,1.0,6706.87,7071.82,False,False,VOLATILITY_LIQUIDATION,True,0.003301917922647224,0.016098082077352777,0.0194,False,,1.0,1,0.244,VOLATILITY_LIQUIDATION,True,2.214659943465022,-0.0023257803547801492,22146.59943465022
2026-04-03,2026-04-10,-0.264,0.114,-1,1,-0.007296866942278322,0.004296866942278323,-0.0057968669422783226,2026-04-03 21:00:00+00:00,2026-04-03,2026-04-10,2026-04-03,weekly_close,-0.264,BEARISH_BIAS,-0.0212,6453.83,6819.98,-1,6780.673338875484,6819.98,-0.0057968669422783226,0.0014999999999999996,-0.007296866942278322,1.0,6819.98,6453.83,True,False,VOLATILITY_LIQUIDATION,True,0.03434260280104673,-0.055542602801046725,-0.0212,True,stop,1.0,1,0.264,VOLATILITY_LIQUIDATION,False,2.198499864535164,-0.00960567638727261,21984.99864535164
2026-04-10,2026-04-17,0.34,0.023,1,0,0.000802347490587886,0.0,0.002302347490587886,2026-04-10 21:00:00+00:00,2026-04-10,2026-04-17,2026-04-10,weekly_close,0.34,BULLISH_BIAS,0.019,6971.55,7322.23,1,7013.539310076132,7029.6869147068255,0.002302347490587886,0.0015,0.000802347490587886,1.0,6971.55,7322.23,False,False,COUNTER_TREND_EXHAUSTION,True,0.002302347490587886,0.016697652509412114,0.019,False,,1.0,1,0.34,UNCLASSIFIED_DISPERSION,True,2.2002638253845315,-0.00881103598702948,22002.638253845314
2026-04-17,2026-04-24,-0.28,-0.084,-1,-1,0.011636310830566876,0.011636310830566876,0.013136310830566877,2026-04-17 21:00:00+00:00,2026-04-17,2026-04-24,2026-04-17,weekly_close,-0.28,BEARISH_BIAS,-0.0153,6767.33,7076.64,-1,7029.6869147068255,6937.342762353668,0.013136310830566877,0.0015000000000000013,0.011636310830566876,1.0,7076.64,6767.33,False,False,UNCLASSIFIED_DISPERSION,True,-0.013136310830566877,-0.002163689169433122,-0.0153,False,,1.0,1,0.28,IN_LINE_ACCURATE,True,2.225866779165958,0.0,22258.66779165958
